	miRNA_names	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	change
31	hsa-mir-1255a	1.76363613243062	0.958742137696544	0.308568545833265	3.10706373233065	0.00188955657190326	0.0046939416858231	No change
37	hsa-mir-1266	47.1867879866265	0.753882191147402	0.191505344587727	3.93661175760061	8.26401433228666e-05	0.0002688143529974	No change
40	hsa-mir-1270	4.40663278582452	0.718577790279577	0.278590910634339	2.57932962939604	0.00989922755874844	0.0210694670509658	No change
41	hsa-mir-1271	7.4580458136279	-0.45667986735555	0.139917620756486	-3.2639196184615	0.00109882335146802	0.00287025978474375	No change
43	hsa-mir-128-1	233.408584372673	0.284173203531969	0.095850671937648	2.96474920610705	0.00302929776781415	0.00713457561709234	No change
44	hsa-mir-1287	90.2026411551995	-0.29917734112246	0.122026677288263	-2.45173717559903	0.0142168460298878	0.0289031162211397	No change
47	hsa-mir-1291	1.71693620051737	0.798334592697357	0.318246929063913	2.50853824432986	0.0121231844001392	0.0252419926399034	No change
49	hsa-mir-1296	18.6966053771667	-0.326454342246643	0.138873082134367	-2.350738798544	0.0187361810330649	0.036705881932959	No change
53	hsa-mir-130a	215.07544272342	-0.302137210364667	0.127538032606904	-2.36899695086178	0.0178364005039316	0.035263709253186	No change
58	hsa-mir-134	805.969939568184	0.464675601260939	0.151143773412459	3.07439460303056	0.00210930236392175	0.00519491039343014	No change
59	hsa-mir-1343	1.88095904709832	0.611689955313957	0.27411913053202	2.23147488512301	0.0256496893167823	0.0489160004227131	No change
62	hsa-mir-138-1	2.09391235278164	-0.95154827114853	0.275517183065064	-3.45368031337566	0.000552992483038409	0.0015327315767817	No change
64	hsa-mir-140	3369.3332603887	-0.967571198526606	0.10374657190746	-9.32629561379302	1.09635808176731e-20	2.42323247816263e-19	No change
66	hsa-mir-142	9608.79917720381	0.50452769792681	0.195897396152828	2.5754691375949	0.0100104206470638	0.0212536517186428	No change
70	hsa-mir-1468	18.4953188784111	-0.736473745415216	0.177320798925741	-4.15334100611424	3.27655898004334e-05	0.000112975753631894	No change
72	hsa-mir-147b	12.3133787778912	0.881467673545	0.290722573076945	3.03198910292977	0.00242947974253181	0.00588261667995061	No change
73	hsa-mir-148a	144505.79691181	-0.892140831924584	0.169733200735733	-5.25613626596019	1.47113305327526e-07	6.46998312205753e-07	No change
74	hsa-mir-148b	484.422602231243	0.324360939680229	0.0938727114992201	3.45532726710385	0.000549625240068032	0.00152831276431821	No change
76	hsa-mir-151a	7743.55322402563	0.374226189557041	0.0951218628902703	3.93417641524469	8.34824522318779e-05	0.000270533360240146	No change
77	hsa-mir-151b	4.69521723427389	-0.537536464132238	0.155234873135971	-3.46273007651707	0.000534724530024682	0.00149169108375817	No change
78	hsa-mir-152	669.368724838477	-0.883546865081398	0.119988017096129	-7.36362585585142	1.78980891939545e-13	1.9285191106486e-12	No change
79	hsa-mir-153-1	8.27245224637803	-0.876627020865127	0.243848610963448	-3.59496417634517	0.000324436216595619	0.000951238158861986	No change
80	hsa-mir-1537	1.00818152704843	0.865764627629789	0.343989148597501	2.51683703151582	0.0118413586498758	0.0247748814470703	No change
81	hsa-mir-15a	519.732401349098	0.764890564080641	0.104992598382789	7.28518558319653	3.21227801077299e-13	3.33612487383893e-12	No change
82	hsa-mir-15b	787.381368365495	0.312882296032872	0.107760792859867	2.90348917940633	0.00369029722851284	0.00852824721441841	No change
83	hsa-mir-16-1	806.549261900687	0.335438765232515	0.119808891217854	2.79978190118271	0.00511371441654233	0.0115696110946443	No change
84	hsa-mir-16-2	820.483729517024	0.314505462894567	0.120216660888835	2.61615536955724	0.00889260832129202	0.0192115999322148	No change
87	hsa-mir-181a-2	3313.22716243469	0.62637199334882	0.106932906148066	5.8576168544555	4.69556411794328e-09	2.71649414071618e-08	No change
93	hsa-mir-185	219.185443112133	0.809013323805842	0.0987944408228835	8.1888547277293	2.63723629104283e-16	3.85304692013376e-15	No change
97	hsa-mir-191	1820.3244097372	0.748520350378505	0.123256443983017	6.07286991406014	1.25644235513988e-09	7.57379937154252e-09	No change
99	hsa-mir-192	107175.534588689	0.772059233086272	0.209826700613558	3.67950899875317	0.000233683443866679	0.000699427529906518	No change
101	hsa-mir-193b	164.853936218932	-0.375606444737335	0.142098474188497	-2.6432827437618	0.00821064391205287	0.017872664273206	No change
108	hsa-mir-1976	25.0515575797261	0.67623533585015	0.11697618393973	5.78096594601313	7.4272925495557e-09	4.00145386107313e-08	No change
109	hsa-mir-199a-2	6232.36456937629	0.282795753068752	0.12614022093684	2.24191578997116	0.0249668153312511	0.0478253218123076	No change
110	hsa-mir-199b	8129.19415782798	0.432110574211798	0.123385210247003	3.50212617336196	0.000461560984978342	0.00130447727557813	No change
112	hsa-mir-19b-1	309.708402624741	0.878505850490245	0.127076434879084	6.91320819100852	4.73813776076327e-12	4.05393289478803e-11	No change
113	hsa-mir-19b-2	272.882245921448	0.822369482774487	0.130839091989844	6.28534996893988	3.27115940569701e-10	2.23788841881811e-09	No change
123	hsa-mir-20b	54.7072002333686	-0.907463616158498	0.236099430182843	-3.84356546500654	0.00012125963340195	0.000378716681132176	No change
127	hsa-mir-2116	2.46215338413992	0.849136970700906	0.240467565634243	3.5311912792117	0.000413692467831169	0.00118080432871016	No change
128	hsa-mir-212	24.958830540645	0.484083776418588	0.13571994973288	3.56678423011021	0.000361388802739787	0.00104887928606632	No change
129	hsa-mir-214	87.6406111676063	0.362429285936812	0.145243966257029	2.49531388653656	0.0125845753124942	0.0259519232520813	No change
130	hsa-mir-216a	4.85292875515206	0.949147653530673	0.275434118373569	3.44600610532698	0.000568937505271118	0.00156685025413324	No change
134	hsa-mir-219a-1	10.5868644016423	0.531402207487495	0.152671060905465	3.48070029995104	0.00050010473602655	0.0014057213677261	No change
135	hsa-mir-219b	1.73472400963071	0.944730104790105	0.260464960886008	3.62709095909282	0.000286632342074656	0.000845124908328448	No change
136	hsa-mir-221	1143.18623498284	0.638912859573131	0.137522459322963	4.64588011818988	3.38629619045502e-06	1.30311933757689e-05	No change
139	hsa-mir-224	106.152802948001	0.742123972438866	0.259324911124036	2.86175350151342	0.00421304432300422	0.00960752435563397	No change
141	hsa-mir-25	29447.0974478526	0.626290992925547	0.100934326196373	6.20493559056475	5.4719308875436e-10	3.60061406493327e-09	No change
144	hsa-mir-26b	2371.68306311144	-0.790513515301601	0.100229890656597	-7.88700366849665	3.09528313689438e-15	3.9822896477656e-14	No change
147	hsa-mir-296	14.8091646371154	0.626395187467836	0.276918647639031	2.26201880158087	0.0236962416879255	0.0457985657735242	No change
148	hsa-mir-299	13.5020165175073	-0.376732799691402	0.136955221754401	-2.75077353652853	0.00594547301870171	0.0132428882225346	No change
149	hsa-mir-29a	27148.2782950783	-0.591397053715037	0.109592023639332	-5.39635124962497	6.80097449886249e-08	3.18610870544536e-07	No change
150	hsa-mir-29b-1	1441.73774465132	-0.337363238315244	0.117610572467145	-2.86847713805226	0.00412453005431509	0.00943062309501221	No change
